task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 62 256 3164 19945 16781 3767 19840 16073 161 15577 335 256
ellipsoids-openmp 101 256 3161 19992 16831 3436 19914 16478 149 16105 224 256
ellipsoids-openmp 190 256 3328 20053 16725 3981 19999 16018 122 15654 242 256
ellipsoids-openmp 76 256 3171 20094 16923 3568 20033 16465 144 16002 319 256
ellipsoids-openmp 174 256 3322 20142 16820 3987 20107 16120 145 15681 294 256
ellipsoids-openmp 169 256 3320 20228 16908 3991 20190 16199 126 15757 316 256
ellipsoids-openmp 170 256 3321 20237 16916 4002 20220 16218 130 15816 272 256
ellipsoids-openmp 82 256 3173 20280 17107 3861 20251 16390 157 15901 332 256
ellipsoids-openmp 56 256 3162 20299 17137 3803 20257 16454 194 15960 300 256
ellipsoids-openmp 103 256 3161 20306 17145 3836 20237 16401 165 15955 281 256
ellipsoids-openmp 104 256 3162 20330 17168 3574 20287 16713 125 16288 300 256
ellipsoids-openmp 80 256 3172 20343 17171 3848 20267 16419 144 15998 277 256
ellipsoids-openmp 182 256 3325 20358 17033 3949 20273 16324 116 15918 290 256
ellipsoids-openmp 72 256 3170 20383 17213 3805 20333 16528 198 16000 330 256
ellipsoids-openmp 102 256 3161 20385 17224 3701 20226 16525 132 16099 294 256
ellipsoids-openmp 75 256 3171 20408 17237 3818 20370 16552 216 16020 316 256
ellipsoids-openmp 84 256 3173 20415 17242 3853 20380 16527 197 15903 427 256
ellipsoids-openmp 187 256 3327 20443 17116 4013 20423 16410 107 16062 241 256
ellipsoids-openmp 81 256 3172 20470 17298 3832 20437 16605 168 16106 331 256
ellipsoids-openmp 192 256 3329 20471 17142 3976 20397 16421 147 16027 247 256
ellipsoids-openmp 186 256 3326 20473 17147 4010 20430 16420 123 16035 262 256
ellipsoids-openmp 163 256 3318 20476 17158 3983 20449 16466 131 16077 258 256
ellipsoids-openmp 156 256 3313 20483 17170 3980 20453 16473 155 15987 331 256
ellipsoids-openmp 90 256 3175 20503 17328 3816 20450 16634 160 16038 436 256
ellipsoids-openmp 89 256 3175 20536 17361 3819 20487 16668 242 16117 309 256
ellipsoids-openmp 79 256 3172 20539 17367 3800 20373 16573 161 16120 292 256
ellipsoids-openmp 130 256 3404 20583 17179 3956 20485 16529 115 16198 216 256
ellipsoids-openmp 96 256 3205 20590 17385 3811 20536 16725 158 16267 300 256
ellipsoids-openmp 157 256 3314 20611 17297 3860 20466 16606 134 16174 298 256
ellipsoids-openmp 83 256 3173 20642 17469 3785 20533 16748 177 16301 270 256
