task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 7 512 2755 12712 9957 3302 12574 9272 132 8927 213 512
ellipsoids-openmp 23 512 2753 12713 9960 3287 12606 9319 161 8906 252 512
ellipsoids-openmp 8 512 2755 12717 9962 3307 12624 9317 145 8875 297 512
ellipsoids-openmp 59 512 2727 12819 10092 3282 12747 9465 224 8976 265 512
mean-pack-ell 89 512 12588 13749 1161 12793 13619 826 615 80 131 512
mean-pack-ell 87 512 12586 13868 1282 12791 13712 921 713 81 127 512
mean-pack-ell 86 512 12729 13870 1141 12825 13713 888 689 65 134 512
mean-pack-ell 88 512 12826 13875 1049 12961 13787 826 620 80 126 512
summary.js 90 512 13880 14978 1098 13978 14717 739 156 408 175 512
generateData.js 1 512 0 1183 1183 136 802 666 114 402 150 512
createDat.js 3 512 1194 2404 1210 1289 1983 694 120 403 171 512
createDat.js 5 512 1197 2406 1209 1300 1991 691 104 432 155 512
createDat.js 4 512 1195 2407 1212 1281 2041 760 125 459 176 512
createDat.js 2 512 1192 2411 1219 1312 2076 764 117 463 184 512
ellipsoids-openmp 74 512 2476 11008 8532 3052 10785 7733 156 7344 233 512
ellipsoids-openmp 78 512 2478 11010 8532 3032 10900 7868 141 7474 253 512
ellipsoids-openmp 41 512 2448 11046 8598 2764 10957 8193 108 7859 226 512
ellipsoids-openmp 32 512 2446 11084 8638 2977 10976 7999 123 7661 215 512
ellipsoids-openmp 68 512 2474 11099 8625 2796 11008 8212 172 7828 212 512
ellipsoids-openmp 75 512 2477 11113 8636 3046 11034 7988 176 7602 210 512
ellipsoids-openmp 33 512 2446 11133 8687 2906 11032 8126 127 7725 274 512
ellipsoids-openmp 29 512 2445 11177 8732 2931 11103 8172 144 7773 255 512
ellipsoids-openmp 31 512 2445 11179 8734 2999 11103 8104 130 7743 231 512
ellipsoids-openmp 26 512 2444 11196 8752 2693 11123 8430 111 8068 251 512
ellipsoids-openmp 69 512 2475 11216 8741 3009 11127 8118 117 7797 204 512
ellipsoids-openmp 71 512 2476 11299 8823 3049 11221 8172 181 7778 213 512
ellipsoids-openmp 52 512 2502 11302 8800 3078 11206 8128 148 7735 245 512
ellipsoids-openmp 30 512 2445 11303 8858 2678 11208 8530 125 8160 245 512
ellipsoids-openmp 83 512 2479 11307 8828 3038 11230 8192 111 7856 225 512
ellipsoids-openmp 81 512 2479 11316 8837 3024 11234 8210 121 7853 236 512
ellipsoids-openmp 72 512 2476 11335 8859 2995 11236 8241 161 7834 246 512
ellipsoids-openmp 36 512 2447 11351 8904 3030 11267 8237 174 7805 258 512
ellipsoids-openmp 35 512 2447 11374 8927 2926 11285 8359 116 7944 299 512
ellipsoids-openmp 73 512 2476 11384 8908 3027 11314 8287 151 7916 220 512
ellipsoids-openmp 66 512 2473 11391 8918 3009 11306 8297 178 7879 240 512
ellipsoids-openmp 38 512 2447 11393 8946 2971 11310 8339 153 7925 261 512
ellipsoids-openmp 82 512 2479 11403 8924 3011 11264 8253 126 7905 222 512
ellipsoids-openmp 79 512 2478 11406 8928 3024 11277 8253 181 7854 218 512
ellipsoids-openmp 28 512 2445 11410 8965 2961 11336 8375 206 7894 275 512
ellipsoids-openmp 27 512 2444 11412 8968 2897 11312 8415 116 8080 219 512
ellipsoids-openmp 44 512 2471 11425 8954 2752 11327 8575 162 7844 569 512
ellipsoids-openmp 13 512 2507 11439 8932 3066 11356 8290 112 7948 230 512
ellipsoids-openmp 18 512 2508 11456 8948 3087 11381 8294 110 7977 207 512
ellipsoids-openmp 77 512 2477 11492 9015 3016 11401 8385 187 7934 264 512
ellipsoids-openmp 67 512 2474 11493 9019 3009 11401 8392 196 7763 433 512
ellipsoids-openmp 84 512 2479 11494 9015 3032 11412 8380 192 7953 235 512
ellipsoids-openmp 80 512 2478 11517 9039 3028 11437 8409 143 7977 289 512
ellipsoids-openmp 46 512 2500 11535 9035 2823 11452 8629 128 8312 189 512
ellipsoids-openmp 37 512 2447 11539 9092 2919 11439 8520 136 8107 277 512
ellipsoids-openmp 70 512 2475 11540 9065 3024 11448 8424 168 8049 207 512
ellipsoids-openmp 53 512 2503 11555 9052 2827 11475 8648 142 8263 243 512
ellipsoids-openmp 76 512 2477 11571 9094 3017 11490 8473 153 8062 258 512
ellipsoids-openmp 43 512 2470 11573 9103 2986 11480 8494 181 8064 249 512
ellipsoids-openmp 50 512 2502 11607 9105 2855 11521 8666 144 8274 248 512
ellipsoids-openmp 39 512 2448 11638 9190 3016 11537 8521 155 8107 259 512
ellipsoids-openmp 15 512 2507 11662 9155 3066 11567 8501 162 8084 255 512
ellipsoids-openmp 85 512 2499 11664 9165 3043 11583 8540 155 8195 190 512
ellipsoids-openmp 55 512 2503 11665 9162 3047 11574 8527 165 8112 250 512
ellipsoids-openmp 45 512 2471 11677 9206 2988 11572 8584 179 8160 245 512
ellipsoids-openmp 42 512 2449 11688 9239 3057 11602 8545 151 8148 246 512
ellipsoids-openmp 34 512 2446 11699 9253 2692 11605 8913 113 8031 769 512
ellipsoids-openmp 40 512 2448 11713 9265 3011 11624 8613 160 8219 234 512
ellipsoids-openmp 25 512 2512 11718 9206 3090 11630 8540 138 8156 246 512
ellipsoids-openmp 12 512 2506 11718 9212 3055 11621 8566 153 8167 246 512
ellipsoids-openmp 48 512 2501 11761 9260 3036 11393 8357 133 8003 221 512
ellipsoids-openmp 21 512 2509 11780 9271 3073 11691 8618 130 8277 211 512
ellipsoids-openmp 63 512 2505 11799 9294 3056 11711 8655 141 8244 270 512
ellipsoids-openmp 47 512 2501 11803 9302 3031 11709 8678 125 8327 226 512
ellipsoids-openmp 51 512 2502 11820 9318 3036 11729 8693 189 8268 236 512
ellipsoids-openmp 57 512 2504 11821 9317 3059 11745 8686 161 8295 230 512
ellipsoids-openmp 58 512 2504 11839 9335 3066 11760 8694 113 8340 241 512
ellipsoids-openmp 60 512 2504 11843 9339 3054 11752 8698 159 8325 214 512
ellipsoids-openmp 8 512 2542 11869 9327 3144 11765 8621 144 8217 260 512
ellipsoids-openmp 61 512 2505 11936 9431 3058 11855 8797 157 8414 226 512
ellipsoids-openmp 49 512 2501 11983 9482 2819 11910 9091 156 8699 236 512
ellipsoids-openmp 11 512 2506 11989 9483 3106 11918 8812 181 8400 231 512
ellipsoids-openmp 56 512 2503 11995 9492 3049 11916 8867 201 8464 202 512
ellipsoids-openmp 23 512 2509 12005 9496 3098 11922 8824 185 8403 236 512
ellipsoids-openmp 54 512 2503 12008 9505 3060 11928 8868 177 8461 230 512
ellipsoids-openmp 16 512 2508 12048 9540 3145 11958 8813 131 8429 253 512
ellipsoids-openmp 6 512 2512 12058 9546 3140 11966 8826 143 8397 286 512
ellipsoids-openmp 9 512 2543 12072 9529 3088 11986 8898 164 8497 237 512
ellipsoids-openmp 24 512 2510 12112 9602 3129 12025 8896 176 8484 236 512
ellipsoids-openmp 19 512 2508 12115 9607 3093 12019 8926 173 8526 227 512
ellipsoids-openmp 14 512 2507 12132 9625 3194 12057 8863 111 8556 196 512
ellipsoids-openmp 65 512 2506 12142 9636 3080 12071 8991 178 8561 252 512
ellipsoids-openmp 7 512 2513 12147 9634 3132 12051 8919 124 8555 240 512
ellipsoids-openmp 10 512 2506 12155 9649 3103 12070 8967 155 8563 249 512
ellipsoids-openmp 17 512 2508 12158 9650 3123 12080 8957 156 8561 240 512
ellipsoids-openmp 22 512 2509 12182 9673 3207 12104 8897 166 8517 214 512
ellipsoids-openmp 62 512 2505 12184 9679 3060 12098 9038 181 8603 254 512
ellipsoids-openmp 59 512 2504 12265 9761 3106 12195 9089 148 8730 211 512
ellipsoids-openmp 20 512 2509 12408 9899 3135 12339 9204 161 8799 244 512
ellipsoids-openmp 64 512 2505 12415 9910 3089 12318 9229 166 8833 230 512
mean-pack-ell 87 512 11720 12845 1125 11820 12605 785 579 80 126 512
mean-pack-ell 89 512 11673 12858 1185 11777 12624 847 627 66 154 512
mean-pack-ell 86 512 12423 13765 1342 12541 13428 887 694 63 130 512
mean-pack-ell 88 512 12427 13769 1342 12529 13516 987 795 66 126 512
summary.js 90 512 13777 14694 917 13864 14566 702 163 403 136 512
generateData.js 1 512 0 1086 1086 135 839 704 117 382 205 512
createDat.js 5 512 1097 2310 1213 1384 2080 696 109 390 197 512
createDat.js 4 512 1096 2313 1217 1355 2066 711 154 402 155 512
createDat.js 2 512 1091 2314 1223 1359 2081 722 129 383 210 512
createDat.js 3 512 1092 2315 1223 1386 2109 723 162 394 167 512
ellipsoids-openmp 46 512 2384 11368 8984 3044 11290 8246 148 7878 220 512
ellipsoids-openmp 66 512 2357 11387 9030 2799 11308 8509 111 8150 248 512
ellipsoids-openmp 67 512 2357 11537 9180 3019 11449 8430 147 8040 243 512
ellipsoids-openmp 82 512 2362 11547 9185 2808 11467 8659 150 8279 230 512
ellipsoids-openmp 74 512 2360 11580 9220 2777 11477 8700 123 8389 188 512
ellipsoids-openmp 69 512 2358 11606 9248 3049 11537 8488 190 8064 234 512
ellipsoids-openmp 76 512 2360 11608 9248 3021 11514 8493 172 8083 238 512
ellipsoids-openmp 77 512 2361 11613 9252 2810 11541 8731 144 8375 212 512
ellipsoids-openmp 71 512 2359 11631 9272 3022 11544 8522 148 8122 252 512
ellipsoids-openmp 84 512 2363 11645 9282 3050 11559 8509 134 8166 209 512
ellipsoids-openmp 73 512 2359 11666 9307 2786 11576 8790 113 8452 225 512
ellipsoids-openmp 54 512 2387 11671 9284 3428 11582 8154 182 7753 219 512
ellipsoids-openmp 75 512 2360 11689 9329 2797 11605 8808 128 8418 262 512
ellipsoids-openmp 72 512 2359 11698 9339 3010 11603 8593 135 8210 248 512
ellipsoids-openmp 83 512 2362 11716 9354 2811 11632 8821 166 8409 246 512
ellipsoids-openmp 80 512 2362 11752 9390 3094 11684 8590 148 8233 209 512
ellipsoids-openmp 53 512 2386 11777 9391 3202 11699 8497 158 8133 206 512
ellipsoids-openmp 85 512 2363 11782 9419 3046 11700 8654 149 8300 205 512
ellipsoids-openmp 57 512 2388 11786 9398 3450 11702 8252 134 7885 233 512
ellipsoids-openmp 68 512 2358 11797 9439 3022 11719 8697 144 8319 234 512
ellipsoids-openmp 79 512 2361 11803 9442 3041 11725 8684 163 8299 222 512
ellipsoids-openmp 78 512 2361 11806 9445 3020 11713 8693 147 8338 208 512
ellipsoids-openmp 70 512 2359 11823 9464 3031 11746 8715 124 8373 218 512
ellipsoids-openmp 51 512 2386 11842 9456 3443 11752 8309 127 7937 245 512
ellipsoids-openmp 48 512 2385 11844 9459 3201 11771 8570 158 8199 213 512
ellipsoids-openmp 50 512 2385 11856 9471 3421 11768 8347 166 7953 228 512
ellipsoids-openmp 81 512 2362 11858 9496 3075 11768 8693 134 8345 214 512
ellipsoids-openmp 16 512 2392 11882 9490 3250 11812 8562 154 8200 208 512
ellipsoids-openmp 65 512 2390 11896 9506 3467 11803 8336 163 7906 267 512
ellipsoids-openmp 14 512 2391 11916 9525 3472 11834 8362 155 8000 207 512
ellipsoids-openmp 47 512 2385 11920 9535 3430 11844 8414 129 8062 223 512
ellipsoids-openmp 52 512 2386 11923 9537 3481 11827 8346 135 7964 247 512
ellipsoids-openmp 15 512 2391 11925 9534 3456 11828 8372 157 7972 243 512
ellipsoids-openmp 18 512 2392 11935 9543 3493 11855 8362 146 7959 257 512
ellipsoids-openmp 19 512 2392 11971 9579 3475 11889 8414 168 8002 244 512
ellipsoids-openmp 8 512 2395 12005 9610 3508 11908 8400 158 8001 241 512
ellipsoids-openmp 58 512 2388 12006 9618 3476 11925 8449 153 8067 229 512
ellipsoids-openmp 10 512 2390 12026 9636 3478 11951 8473 185 8054 234 512
ellipsoids-openmp 61 512 2389 12034 9645 3459 11948 8489 154 8104 231 512
ellipsoids-openmp 23 512 2393 12039 9646 3512 11953 8441 150 8010 281 512
ellipsoids-openmp 9 512 2395 12076 9681 3489 11992 8503 156 8110 237 512
ellipsoids-openmp 42 512 2400 12078 9678 3521 11999 8478 153 8083 242 512
ellipsoids-openmp 39 512 2399 12083 9684 3514 12007 8493 158 8080 255 512
ellipsoids-openmp 21 512 2393 12095 9702 3475 12010 8535 222 8080 233 512
ellipsoids-openmp 24 512 2393 12101 9708 3514 12000 8486 136 8105 245 512
ellipsoids-openmp 13 512 2391 12103 9712 3463 12010 8547 144 8139 264 512
ellipsoids-openmp 49 512 2385 12118 9733 3452 12023 8571 151 8205 215 512
ellipsoids-openmp 25 512 2394 12119 9725 3519 12020 8501 128 8131 242 512
ellipsoids-openmp 11 512 2390 12120 9730 3502 12035 8533 131 8128 274 512
ellipsoids-openmp 20 512 2392 12122 9730 3471 12035 8564 152 8158 254 512
ellipsoids-openmp 43 512 2441 12127 9686 3513 12028 8515 160 8102 253 512
ellipsoids-openmp 64 512 2390 12138 9748 3456 12051 8595 159 8217 219 512
ellipsoids-openmp 60 512 2388 12141 9753 3451 12053 8602 204 8132 266 512
ellipsoids-openmp 6 512 2394 12164 9770 3498 12080 8582 120 8247 215 512
ellipsoids-openmp 59 512 2388 12165 9777 3437 12046 8609 137 8202 270 512
ellipsoids-openmp 29 512 2396 12165 9769 3497 12075 8578 160 8176 242 512
ellipsoids-openmp 33 512 2397 12166 9769 3501 12077 8576 150 8198 228 512
ellipsoids-openmp 7 512 2394 12176 9782 3558 12106 8548 128 8191 229 512
ellipsoids-openmp 17 512 2392 12195 9803 3475 12112 8637 143 8296 198 512
ellipsoids-openmp 56 512 2387 12215 9828 3440 12131 8691 141 8340 210 512
ellipsoids-openmp 35 512 2398 12238 9840 3488 12143 8655 149 8272 234 512
ellipsoids-openmp 32 512 2396 12244 9848 3514 12165 8651 174 8184 293 512
ellipsoids-openmp 63 512 2389 12263 9874 3466 12188 8722 194 8278 250 512
ellipsoids-openmp 22 512 2393 12313 9920 3492 12229 8737 146 8336 255 512
ellipsoids-openmp 12 512 2391 12331 9940 3453 12237 8784 158 8420 206 512
ellipsoids-openmp 55 512 2387 12359 9972 3435 12271 8836 131 8509 196 512
ellipsoids-openmp 62 512 2389 12382 9993 3455 12300 8845 126 8500 219 512
ellipsoids-openmp 31 512 2396 12387 9991 3503 12294 8791 168 8331 292 512
ellipsoids-openmp 37 512 2398 12401 10003 3552 12326 8774 139 8417 218 512
ellipsoids-openmp 44 512 2441 12462 10021 3490 12355 8865 170 8422 273 512
ellipsoids-openmp 26 512 2395 12470 10075 3486 12388 8902 148 8480 274 512
ellipsoids-openmp 30 512 2396 12481 10085 3486 12388 8902 136 8572 194 512
ellipsoids-openmp 27 512 2395 12485 10090 3495 12405 8910 114 8574 222 512
ellipsoids-openmp 41 512 2400 12494 10094 3511 12415 8904 188 8481 235 512
ellipsoids-openmp 28 512 2396 12522 10126 3551 12445 8894 128 8531 235 512
ellipsoids-openmp 40 512 2399 12549 10150 3542 12461 8919 138 8521 260 512
ellipsoids-openmp 36 512 2398 12565 10167 3517 12494 8977 153 8587 237 512
ellipsoids-openmp 34 512 2397 12576 10179 3544 12493 8949 131 8568 250 512
ellipsoids-openmp 45 512 2448 12691 10243 3512 12606 9094 243 8600 251 512
ellipsoids-openmp 38 512 2399 12749 10350 3526 12648 9122 364 8453 305 512
mean-pack-ell 89 512 11866 12912 1046 11979 12825 846 652 63 131 512
mean-pack-ell 88 512 12386 13363 977 12506 13249 743 609 3 131 512
mean-pack-ell 86 512 12335 13414 1079 12437 13336 899 680 80 139 512
mean-pack-ell 87 512 12759 13981 1222 12856 13642 786 636 3 147 512
summary.js 90 512 13987 14927 940 14080 14837 757 171 401 185 512
generateData.js 1 512 0 1120 1120 135 804 669 157 367 145 512
createDat.js 3 512 1128 2088 960 1247 1894 647 117 379 151 512
createDat.js 4 512 1132 2090 958 1223 1901 678 112 363 203 512
createDat.js 2 512 1127 2092 965 1237 1971 734 112 416 206 512
createDat.js 5 512 1138 2154 1016 1296 2024 728 123 431 174 512
ellipsoids-openmp 26 512 2118 10939 8821 2394 10633 8239 111 7917 211 512
ellipsoids-openmp 27 512 2119 10940 8821 2370 10680 8310 132 7946 232 512
ellipsoids-openmp 40 512 2123 10940 8817 2416 10755 8339 156 7947 236 512
ellipsoids-openmp 35 512 2121 10941 8820 2408 10757 8349 138 7982 229 512
ellipsoids-openmp 28 512 2119 10941 8822 2387 10800 8413 109 8100 204 512
ellipsoids-openmp 72 512 2200 10942 8742 2743 10824 8081 114 7747 220 512
ellipsoids-openmp 77 512 2202 10973 8771 2804 10894 8090 127 7724 239 512
ellipsoids-openmp 81 512 2215 10974 8759 2760 10878 8118 130 7754 234 512
ellipsoids-openmp 73 512 2201 11011 8810 2767 10922 8155 149 7791 215 512
ellipsoids-openmp 29 512 2119 11031 8912 2406 10962 8556 107 8252 197 512
ellipsoids-openmp 36 512 2121 11069 8948 2621 10976 8355 122 8004 229 512
ellipsoids-openmp 64 512 2147 11115 8968 2692 11039 8347 130 7960 257 512
ellipsoids-openmp 51 512 2143 11123 8980 2663 11038 8375 111 8064 200 512
ellipsoids-openmp 70 512 2200 11152 8952 2752 11072 8320 103 8009 208 512
ellipsoids-openmp 44 512 2124 11174 9050 2646 11072 8426 118 8094 214 512
ellipsoids-openmp 82 512 2215 11184 8969 2754 11099 8345 111 8029 205 512
ellipsoids-openmp 32 512 2120 11197 9077 2605 11087 8482 165 8080 237 512
ellipsoids-openmp 84 512 2216 11214 8998 2761 11128 8367 114 8036 217 512
ellipsoids-openmp 33 512 2121 11223 9102 2397 11141 8744 144 8359 241 512
ellipsoids-openmp 53 512 2144 11244 9100 2663 11156 8493 154 8117 222 512
ellipsoids-openmp 83 512 2216 11251 9035 2744 11090 8346 117 7993 236 512
ellipsoids-openmp 74 512 2201 11253 9052 2755 11168 8413 142 8063 208 512
ellipsoids-openmp 85 512 2223 11273 9050 2769 11193 8424 108 8048 268 512
ellipsoids-openmp 37 512 2122 11276 9154 2399 11188 8789 112 8475 202 512
ellipsoids-openmp 6 512 2153 11280 9127 2719 11187 8468 129 8113 226 512
ellipsoids-openmp 68 512 2199 11286 9087 2757 11205 8448 113 8149 186 512
ellipsoids-openmp 66 512 2198 11296 9098 2753 11218 8465 170 8045 250 512
ellipsoids-openmp 43 512 2124 11311 9187 2651 11227 8576 154 8172 250 512
ellipsoids-openmp 39 512 2122 11317 9195 2646 11233 8587 160 8204 223 512
ellipsoids-openmp 76 512 2201 11319 9118 2780 11248 8468 118 8146 204 512
ellipsoids-openmp 80 512 2203 11319 9116 2776 11249 8473 151 8081 241 512
ellipsoids-openmp 24 512 2153 11325 9172 2725 11236 8511 109 8169 233 512
ellipsoids-openmp 71 512 2200 11326 9126 2751 11241 8490 140 8120 230 512
ellipsoids-openmp 48 512 2142 11336 9194 2660 11254 8594 138 8261 195 512
ellipsoids-openmp 14 512 2149 11344 9195 2706 11247 8541 162 8160 219 512
ellipsoids-openmp 22 512 2152 11347 9195 2727 11257 8530 131 8142 257 512
ellipsoids-openmp 78 512 2202 11353 9151 2748 11263 8515 112 8197 206 512
ellipsoids-openmp 30 512 2120 11355 9235 2613 11259 8646 127 8243 276 512
ellipsoids-openmp 31 512 2120 11368 9248 2627 11282 8655 124 8308 223 512
ellipsoids-openmp 18 512 2150 11387 9237 2711 11283 8572 135 8222 215 512
ellipsoids-openmp 62 512 2146 11388 9242 2665 11283 8618 113 8321 184 512
ellipsoids-openmp 25 512 2153 11389 9236 2728 11296 8568 127 8233 208 512
ellipsoids-openmp 55 512 2144 11402 9258 2655 11306 8651 107 8276 268 512
ellipsoids-openmp 52 512 2143 11404 9261 2655 11319 8664 131 8304 229 512
ellipsoids-openmp 9 512 2187 11407 9220 2755 11328 8573 150 8205 218 512
ellipsoids-openmp 57 512 2145 11427 9282 2667 11338 8671 122 8338 211 512
ellipsoids-openmp 23 512 2153 11429 9276 2743 11355 8612 132 8228 252 512
ellipsoids-openmp 15 512 2149 11432 9283 2703 11348 8645 111 8273 261 512
ellipsoids-openmp 56 512 2145 11442 9297 2661 11350 8689 139 8301 249 512
ellipsoids-openmp 16 512 2149 11445 9296 2735 11370 8635 113 8297 225 512
ellipsoids-openmp 13 512 2149 11450 9301 2693 11370 8677 107 8341 229 512
ellipsoids-openmp 7 512 2154 11453 9299 2751 11380 8629 154 8268 207 512
ellipsoids-openmp 67 512 2199 11455 9256 2746 11368 8622 150 8279 193 512
ellipsoids-openmp 12 512 2148 11459 9311 2683 11374 8691 139 8300 252 512
ellipsoids-openmp 20 512 2152 11467 9315 2783 11395 8612 140 8243 229 512
ellipsoids-openmp 42 512 2124 11481 9357 2635 11393 8758 194 8311 253 512
ellipsoids-openmp 49 512 2143 11487 9344 2678 11415 8737 122 8430 185 512
ellipsoids-openmp 45 512 2139 11495 9356 2657 11419 8762 137 8350 275 512
ellipsoids-openmp 54 512 2144 11505 9361 2714 11416 8702 125 8374 203 512
ellipsoids-openmp 47 512 2142 11507 9365 2662 11429 8767 143 8352 272 512
ellipsoids-openmp 63 512 2147 11511 9364 2664 11416 8752 120 8409 223 512
ellipsoids-openmp 34 512 2121 11535 9414 2640 11458 8818 147 8466 205 512
ellipsoids-openmp 8 512 2182 11552 9370 2732 11456 8724 129 8369 226 512
ellipsoids-openmp 79 512 2202 11562 9360 2772 11492 8720 112 8390 218 512
ellipsoids-openmp 19 512 2151 11581 9430 2744 11510 8766 150 8374 242 512
ellipsoids-openmp 11 512 2148 11626 9478 2696 11552 8856 114 8512 230 512
ellipsoids-openmp 50 512 2143 11632 9489 2672 11560 8888 150 8481 257 512
ellipsoids-openmp 17 512 2150 11654 9504 2695 11556 8861 152 8467 242 512
ellipsoids-openmp 75 512 2201 11672 9471 2769 11604 8835 160 8147 528 512
ellipsoids-openmp 21 512 2152 11740 9588 2728 11658 8930 124 8600 206 512
ellipsoids-openmp 58 512 2145 11757 9612 2671 11666 8995 106 8678 211 512
ellipsoids-openmp 65 512 2147 11781 9634 2742 11696 8954 132 8610 212 512
ellipsoids-openmp 38 512 2122 11784 9662 2412 11703 9291 135 8944 212 512
ellipsoids-openmp 59 512 2146 11792 9646 2672 11708 9036 121 8634 281 512
ellipsoids-openmp 41 512 2123 11806 9683 2637 11711 9074 144 8695 235 512
ellipsoids-openmp 10 512 2148 11808 9660 2683 11722 9039 110 8663 266 512
ellipsoids-openmp 69 512 2199 11822 9623 2755 11735 8980 163 8530 287 512
ellipsoids-openmp 60 512 2146 11837 9691 2664 11738 9074 168 8670 236 512
ellipsoids-openmp 46 512 2142 11844 9702 2645 11751 9106 127 8742 237 512
ellipsoids-openmp 61 512 2146 12169 10023 2690 12028 9338 122 8526 690 512
mean-pack-ell 87 512 11828 12782 954 11924 12667 743 619 3 121 512
mean-pack-ell 86 512 11831 12784 953 11951 12691 740 540 19 181 512
mean-pack-ell 89 512 11833 13090 1257 11928 12830 902 674 80 148 512
mean-pack-ell 88 512 12175 13190 1015 12277 13116 839 640 61 138 512
summary.js 90 512 13196 14099 903 13296 14024 728 164 398 166 512
generateData.js 1 1024 0 1655 1655 768 1465 697 348 192 157 1024
createDat.js 2 1024 1662 2557 895 1762 2173 411 110 176 125 1024
createDat.js 5 1024 1669 3167 1498 2307 2925 618 285 173 160 1024
createDat.js 4 1024 1668 3176 1508 2288 2927 639 297 198 144 1024
createDat.js 3 1024 1663 3288 1625 2499 3196 697 371 184 142 1024
ellipsoids-openmp 66 1024 3188 7679 4491 3386 7586 4200 105 3866 229 1024
ellipsoids-openmp 11 1024 2567 7712 5145 2723 7634 4911 120 4605 186 1024
ellipsoids-openmp 19 1024 2572 7818 5246 2944 7720 4776 119 4442 215 1024
ellipsoids-openmp 15 1024 2571 7831 5260 3255 7744 4489 320 3959 210 1024
ellipsoids-openmp 10 1024 2567 7890 5323 3247 7800 4553 325 4023 205 1024
ellipsoids-openmp 24 1024 2585 7899 5314 3327 7834 4507 339 3941 227 1024
ellipsoids-openmp 14 1024 2571 7919 5348 3274 7830 4556 323 4012 221 1024
ellipsoids-openmp 16 1024 2571 7975 5404 3271 7884 4613 317 4090 206 1024
ellipsoids-openmp 13 1024 2570 7985 5415 2933 7874 4941 129 4582 230 1024
ellipsoids-openmp 12 1024 2570 8082 5512 3266 7987 4721 323 4038 360 1024
ellipsoids-openmp 22 1024 2573 8133 5560 3517 8045 4528 270 4033 225 1024
ellipsoids-openmp 20 1024 2573 8161 5588 3513 8067 4554 372 3986 196 1024
ellipsoids-openmp 6 1024 2586 8177 5591 3496 8075 4579 332 4043 204 1024
ellipsoids-openmp 18 1024 2572 8180 5608 3490 8087 4597 317 4042 238 1024
ellipsoids-openmp 23 1024 2573 8187 5614 3488 8087 4599 302 4071 226 1024
ellipsoids-openmp 21 1024 2573 8198 5625 3487 8102 4615 384 4018 213 1024
ellipsoids-openmp 7 1024 2587 8204 5617 3482 8110 4628 315 4080 233 1024
ellipsoids-openmp 9 1024 2592 8209 5617 3531 8111 4580 351 4010 219 1024
ellipsoids-openmp 8 1024 2587 8236 5649 3543 8153 4610 297 4102 211 1024
ellipsoids-openmp 25 1024 2586 8240 5654 3493 8151 4658 426 3972 260 1024
ellipsoids-openmp 17 1024 2572 8281 5709 3487 8188 4701 371 4087 243 1024
ellipsoids-openmp 69 1024 3189 8329 5140 3898 8243 4345 337 3791 217 1024
ellipsoids-openmp 67 1024 3188 8987 5799 4134 8699 4565 313 4047 205 1024
ellipsoids-openmp 52 1024 3217 8989 5772 3948 8795 4847 333 4290 224 1024
ellipsoids-openmp 68 1024 3188 8990 5802 4148 8826 4678 291 4167 220 1024
ellipsoids-openmp 30 1024 3321 8991 5670 4243 8850 4607 317 4081 209 1024
ellipsoids-openmp 82 1024 3193 8992 5799 4159 8868 4709 296 4174 239 1024
mean-pack-ell 86 1024 8288 8992 704 8384 8885 501 362 20 119 1024
ellipsoids-openmp 29 1024 3321 8993 5672 4269 8898 4629 325 4098 206 1024
ellipsoids-openmp 75 1024 3190 8995 5805 4139 8891 4752 333 4133 286 1024
ellipsoids-openmp 81 1024 3193 8996 5803 4189 8896 4707 282 4211 214 1024
ellipsoids-openmp 74 1024 3190 9010 5820 4177 8922 4745 300 4205 240 1024
ellipsoids-openmp 70 1024 3189 9023 5834 4132 8925 4793 351 4224 218 1024
ellipsoids-openmp 84 1024 3208 9024 5816 4177 8930 4753 270 4259 224 1024
ellipsoids-openmp 71 1024 3189 9048 5859 4148 8963 4815 319 4227 269 1024
ellipsoids-openmp 73 1024 3190 9050 5860 4177 8972 4795 311 4257 227 1024
ellipsoids-openmp 54 1024 3218 9051 5833 4210 8961 4751 292 4231 228 1024
ellipsoids-openmp 62 1024 3220 9065 5845 4198 8973 4775 292 4249 234 1024
ellipsoids-openmp 42 1024 3325 9067 5742 4279 8971 4692 332 4161 199 1024
ellipsoids-openmp 85 1024 3211 9069 5858 4208 8994 4786 281 4296 209 1024
ellipsoids-openmp 79 1024 3192 9072 5880 4145 8964 4819 305 4312 202 1024
ellipsoids-openmp 60 1024 3220 9084 5864 4208 8996 4788 300 4286 202 1024
ellipsoids-openmp 31 1024 3322 9093 5771 4243 8996 4753 327 4219 207 1024
ellipsoids-openmp 40 1024 3324 9097 5773 4279 9015 4736 274 4230 232 1024
ellipsoids-openmp 78 1024 3192 9103 5911 4160 9005 4845 364 4256 225 1024
ellipsoids-openmp 39 1024 3324 9105 5781 4269 9005 4736 291 4208 237 1024
ellipsoids-openmp 38 1024 3323 9131 5808 4283 9058 4775 321 4250 204 1024
ellipsoids-openmp 77 1024 3191 9138 5947 4198 9051 4853 353 4313 187 1024
ellipsoids-openmp 36 1024 3323 9140 5817 4307 9066 4759 344 4186 229 1024
ellipsoids-openmp 83 1024 3193 9142 5949 4209 9066 4857 345 4289 223 1024
ellipsoids-openmp 58 1024 3219 9143 5924 4254 9058 4804 331 4262 211 1024
ellipsoids-openmp 76 1024 3191 9144 5953 4172 9037 4865 323 4321 221 1024
