task id resource request_start request_end request_duration start end time downloaded executed uploaded type
mean-pack-ell 21 1536 7996 8702 706 9329 9666 337 168 18 151 1536
mean-pack-ell 19 1536 7993 8703 710 9551 9872 321 170 18 133 1536
summary.js 22 1536 8711 9317 606 10169 10529 360 123 118 119 1536
generateData.js 1 1536 0 723 723 1497 1842 345 109 107 129 1536
createDat.js 4 1536 736 1336 600 2160 2530 370 115 110 145 1536
createDat.js 3 1536 734 1340 606 1987 2360 373 119 121 133 1536
createDat.js 2 1536 730 1342 612 2133 2504 371 122 116 133 1536
createDat.js 5 1536 738 1343 605 2184 2587 403 118 118 167 1536
ellipsoids-openmp 17 1536 1366 4407 3041 2845 5644 2799 113 2467 219 1536
ellipsoids-openmp 16 1536 1361 4417 3056 2862 5693 2831 112 2509 210 1536
ellipsoids-openmp 10 1536 1354 4487 3133 2696 5596 2900 119 2561 220 1536
ellipsoids-openmp 11 1536 1357 4539 3182 2685 5614 2929 119 2623 187 1536
ellipsoids-openmp 13 1536 1350 4555 3205 2831 5815 2984 123 2664 197 1536
ellipsoids-openmp 15 1536 1359 4583 3224 2819 5766 2947 120 2619 208 1536
ellipsoids-openmp 9 1536 1358 4598 3240 2872 5849 2977 125 2636 216 1536
ellipsoids-openmp 14 1536 1354 4630 3276 2816 5865 3049 110 2736 203 1536
ellipsoids-openmp 8 1536 1359 4671 3312 2788 5821 3033 127 2733 173 1536
ellipsoids-openmp 12 1536 1350 4674 3324 2853 5900 3047 127 2720 200 1536
ellipsoids-openmp 6 1536 1358 4677 3319 2888 5933 3045 122 2728 195 1536
ellipsoids-openmp 7 1536 1359 4703 3344 2815 5880 3065 112 2766 187 1536
mean-pack-ell 21 1536 4589 5077 488 5929 6252 323 186 20 117 1536
mean-pack-ell 19 1536 4604 5079 475 6026 6332 306 167 17 122 1536
mean-pack-ell 18 1536 4706 5365 659 6144 6456 312 176 16 120 1536
mean-pack-ell 20 1536 4680 5399 719 6356 6654 298 176 2 120 1536
summary.js 22 1536 5406 6258 852 6866 7259 393 125 119 149 1536
generateData.js 1 1536 0 939 939 1749 2160 411 134 113 164 1536
createDat.js 4 1536 948 1548 600 2353 2714 361 119 108 134 1536
createDat.js 2 1536 945 1549 604 2252 2622 370 131 113 126 1536
createDat.js 3 1536 947 1550 603 2287 2657 370 110 141 119 1536
ellipsoids-openmp 14 1536 1558 4984 3426 2896 6013 3117 120 2783 214 1536
ellipsoids-openmp 8 1536 1563 5846 4283 4034 7058 3024 115 2730 179 1536
ellipsoids-openmp 7 1536 1563 5874 4311 3945 7023 3078 120 2765 193 1536
ellipsoids-openmp 13 1536 1558 5930 4372 4053 7185 3132 106 2835 191 1536
ellipsoids-openmp 6 1536 1559 5972 4413 4064 7207 3143 117 2846 180 1536
mean-pack-ell 18 1536 5978 7597 1619 8464 8763 299 178 2 119 1536
createDat.js 5 1536 950 8702 7752 9582 9935 353 113 111 129 1536
ellipsoids-openmp 9 1536 1567 11890 10323 10110 13067 2957 122 2652 183 1536
ellipsoids-openmp 10 1536 1565 11893 10328 10055 13095 3040 110 2739 191 1536
ellipsoids-openmp 15 1536 8710 11894 3184 10192 13135 2943 110 2629 204 1536
ellipsoids-openmp 11 1536 1566 11898 10332 10092 13152 3060 118 2724 218 1536
ellipsoids-openmp 17 1536 8714 11904 3190 10127 13090 2963 125 2642 196 1536
ellipsoids-openmp 16 1536 8713 11946 3233 10080 13120 3040 167 2682 191 1536
ellipsoids-openmp 12 1536 1558 12147 10589 10007 13296 3289 124 2923 242 1536
mean-pack-ell 19 1536 11906 12379 473 13276 13553 277 155 2 120 1536
mean-pack-ell 21 1536 11952 12441 489 13309 13617 308 166 20 122 1536
mean-pack-ell 20 1536 12153 12716 563 13500 13788 288 167 4 117 1536
summary.js 22 1536 12722 13529 807 14063 14442 379 126 115 138 1536
generateData.js 1 1536 0 734 734 1423 1844 421 130 110 181 1536
createDat.js 2 1536 739 1550 811 2091 2461 370 126 116 128 1536
createDat.js 3 1536 743 1551 808 2053 2435 382 120 109 153 1536
createDat.js 4 1536 745 1552 807 2137 2505 368 116 118 134 1536
createDat.js 5 1536 747 1552 805 2250 2612 362 131 109 122 1536
ellipsoids-openmp 10 1536 1562 4713 3151 3013 5966 2953 127 2647 179 1536
ellipsoids-openmp 14 1536 1567 4755 3188 2944 5895 2951 114 2647 190 1536
ellipsoids-openmp 11 1536 1563 4765 3202 2968 5940 2972 116 2648 208 1536
ellipsoids-openmp 15 1536 1569 4845 3276 3047 6096 3049 127 2727 195 1536
ellipsoids-openmp 7 1536 1558 4847 3289 2982 6032 3050 119 2712 219 1536
ellipsoids-openmp 9 1536 1566 9157 7591 7063 10063 3000 125 2669 206 1536
ellipsoids-openmp 12 1536 1566 9159 7593 7082 10039 2957 124 2643 190 1536
ellipsoids-openmp 8 1536 1562 9160 7598 7071 10081 3010 148 2636 226 1536
ellipsoids-openmp 13 1536 1567 9162 7595 7134 10154 3020 107 2721 192 1536
ellipsoids-openmp 6 1536 1558 9163 7605 7178 10317 3139 132 2777 230 1536
mean-pack-ell 20 1536 9178 9657 479 10625 10909 284 164 2 118 1536
mean-pack-ell 18 1536 9179 9712 533 10593 10888 295 169 5 121 1536
mean-pack-ell 19 1536 9174 9715 541 10655 10956 301 161 17 123 1536
ellipsoids-openmp 17 1536 1574 9774 8200 8139 10999 2860 121 2551 188 1536
ellipsoids-openmp 16 1536 1573 9828 8255 8087 11060 2973 123 2624 226 1536
mean-pack-ell 21 1536 9832 12201 2369 13000 13291 291 170 3 118 1536
summary.js 22 1536 12207 13017 810 13648 14122 474 121 109 244 1536
generateData.js 1 1536 0 852 852 1522 1909 387 113 115 159 1536
createDat.js 4 1536 862 1564 702 2252 2614 362 121 106 135 1536
createDat.js 5 1536 863 1566 703 2267 2628 361 115 109 137 1536
createDat.js 3 1536 858 1567 709 2295 2670 375 123 109 143 1536
createDat.js 2 1536 858 1569 711 2321 2751 430 164 120 146 1536
ellipsoids-openmp 15 1536 1586 4713 3127 2954 5893 2939 110 2656 173 1536
ellipsoids-openmp 17 1536 1586 4763 3177 2968 5910 2942 118 2630 194 1536
ellipsoids-openmp 12 1536 1582 4852 3270 2996 6092 3096 118 2808 170 1536
ellipsoids-openmp 13 1536 1582 4921 3339 3017 6153 3136 111 2821 204 1536
ellipsoids-openmp 14 1536 1585 4962 3377 3040 6194 3154 108 2829 217 1536
ellipsoids-openmp 16 1536 1586 5250 3664 3063 6461 3398 141 2756 501 1536
ellipsoids-openmp 10 1536 1587 9325 7738 7476 10573 3097 118 2750 229 1536
mean-pack-ell 21 1536 5255 10914 5659 11706 11996 290 165 2 123 1536
mean-pack-ell 20 1536 4966 10916 5950 11699 12060 361 160 2 199 1536
ellipsoids-openmp 11 1536 1587 16038 14451 14161 17054 2893 118 2579 196 1536
ellipsoids-openmp 9 1536 1587 16040 14453 14192 17079 2887 120 2591 176 1536
ellipsoids-openmp 6 1536 1594 16040 14446 14094 17127 3033 113 2729 191 1536
ellipsoids-openmp 8 1536 1596 16041 14445 14165 17217 3052 116 2733 203 1536
ellipsoids-openmp 7 1536 1594 16085 14491 14144 17319 3175 125 2840 210 1536
mean-pack-ell 18 1536 16090 17780 1690 18611 18921 310 187 2 121 1536
mean-pack-ell 19 1536 16045 17780 1735 18605 18938 333 168 2 163 1536
summary.js 22 1536 17867 20712 2845 21451 21817 366 122 110 134 1536
generateData.js 1 2048 0 1655 1655 2109 2621 512 267 94 151 2048
createDat.js 3 2048 1663 2265 602 3046 3368 322 111 91 120 2048
createDat.js 5 2048 1665 3071 1406 3660 4103 443 215 96 132 2048
createDat.js 4 2048 1664 3073 1409 3643 4138 495 237 96 162 2048
createDat.js 2 2048 1661 3074 1413 3648 4166 518 268 93 157 2048
ellipsoids-openmp 10 2048 2271 5012 2741 3767 6068 2301 151 1954 196 2048
ellipsoids-openmp 9 2048 2275 5730 3455 4343 6725 2382 280 1915 187 2048
ellipsoids-openmp 11 2048 2272 5731 3459 4398 6796 2398 251 1944 203 2048
ellipsoids-openmp 12 2048 3089 5867 2778 4761 7108 2347 113 2027 207 2048
ellipsoids-openmp 14 2048 3091 5873 2782 4750 7089 2339 126 1995 218 2048
ellipsoids-openmp 13 2048 3089 5956 2867 4747 7167 2420 124 2108 188 2048
mean-pack-ell 19 2048 5737 6345 608 7145 7463 318 174 18 126 2048
mean-pack-ell 20 2048 5961 6426 465 7335 7638 303 169 17 117 2048
ellipsoids-openmp 8 2048 3097 6560 3463 5330 7792 2462 275 1964 223 2048
ellipsoids-openmp 15 2048 3085 6562 3477 5260 7742 2482 339 1958 185 2048
ellipsoids-openmp 7 2048 3095 6607 3512 5328 7845 2517 284 2033 200 2048
ellipsoids-openmp 16 2048 3085 6610 3525 5292 7747 2455 283 1964 208 2048
ellipsoids-openmp 17 2048 3088 6625 3537 5253 7795 2542 296 2047 199 2048
ellipsoids-openmp 6 2048 3094 6685 3591 5291 7882 2591 258 2106 227 2048
mean-pack-ell 18 2048 6690 7571 881 8066 8365 299 166 17 116 2048
mean-pack-ell 21 2048 6630 7572 942 8042 8354 312 179 18 115 2048
summary.js 22 2048 7575 8288 713 8944 9314 370 128 97 145 2048
generateData.js 1 2048 0 713 713 1480 1808 328 109 91 128 2048
createDat.js 5 2048 724 1530 806 2128 2455 327 110 96 121 2048
createDat.js 4 2048 723 1531 808 2102 2432 330 116 90 124 2048
createDat.js 2 2048 718 1532 814 2178 2515 337 118 94 125 2048
createDat.js 3 2048 721 1535 814 2123 2468 345 127 97 121 2048
ellipsoids-openmp 16 2048 1552 4087 2535 2985 5197 2212 116 1925 171 2048
ellipsoids-openmp 11 2048 1564 4089 2525 2981 5198 2217 112 1928 177 2048
ellipsoids-openmp 17 2048 1552 4091 2539 2994 5264 2270 115 1960 195 2048
ellipsoids-openmp 9 2048 1564 4092 2528 2950 5232 2282 120 1964 198 2048
ellipsoids-openmp 15 2048 1551 4093 2542 2998 5272 2274 110 1949 215 2048
ellipsoids-openmp 8 2048 1555 4093 2538 3015 5299 2284 113 1984 187 2048
ellipsoids-openmp 14 2048 1553 4099 2546 2915 5264 2349 134 2013 202 2048
ellipsoids-openmp 7 2048 1554 4107 2553 2927 5287 2360 111 2026 223 2048
ellipsoids-openmp 10 2048 1564 4140 2576 3003 5373 2370 176 1970 224 2048
ellipsoids-openmp 13 2048 1553 4142 2589 2950 5339 2389 121 2070 198 2048
ellipsoids-openmp 6 2048 1554 4144 2590 3044 5383 2339 117 2051 171 2048
ellipsoids-openmp 12 2048 1553 4214 2661 2988 5394 2406 124 2059 223 2048
mean-pack-ell 21 2048 4098 4587 489 5466 5768 302 169 16 117 2048
mean-pack-ell 18 2048 4155 4649 494 5570 5879 309 160 17 132 2048
mean-pack-ell 19 2048 4153 4651 498 5555 5846 291 165 2 124 2048
mean-pack-ell 20 2048 4219 4705 486 5617 5924 307 171 17 119 2048
summary.js 22 2048 4711 5419 708 6099 6483 384 140 94 150 2048
generateData.js 1 2048 0 945 945 1651 2017 366 127 92 147 2048
createDat.js 2 2048 953 1552 599 2342 2667 325 117 91 117 2048
createDat.js 3 2048 955 1554 599 2308 2654 346 123 93 130 2048
createDat.js 5 2048 958 1555 597 2369 2706 337 112 97 128 2048
createDat.js 4 2048 955 1556 601 2333 2693 360 115 101 144 2048
ellipsoids-openmp 9 2048 1576 4313 2737 3028 5272 2244 105 1970 169 2048
ellipsoids-openmp 17 2048 1577 4314 2737 2985 5295 2310 116 1959 235 2048
ellipsoids-openmp 8 2048 1574 4314 2740 2925 5294 2369 115 2067 187 2048
ellipsoids-openmp 6 2048 1571 4315 2744 3009 5372 2363 108 2048 207 2048
ellipsoids-openmp 10 2048 1575 4315 2740 3038 5349 2311 115 1980 216 2048
ellipsoids-openmp 11 2048 1575 4316 2741 2970 5310 2340 113 1999 228 2048
ellipsoids-openmp 7 2048 1571 4316 2745 2973 5380 2407 119 2091 197 2048
ellipsoids-openmp 16 2048 1576 4317 2741 3032 5388 2356 112 2019 225 2048
mean-pack-ell 19 2048 4322 5239 917 5721 6026 305 166 20 119 2048
ellipsoids-openmp 15 2048 1576 5284 3708 4124 6465 2341 120 2054 167 2048
mean-pack-ell 21 2048 5289 6056 767 6671 6980 309 167 18 124 2048
ellipsoids-openmp 13 2048 1584 6722 5138 5004 7429 2425 108 2124 193 2048
ellipsoids-openmp 14 2048 1585 6723 5138 5074 7531 2457 115 2132 210 2048
ellipsoids-openmp 12 2048 1577 6736 5159 5022 7499 2477 155 2133 189 2048
mean-pack-ell 18 2048 4323 10727 6404 11435 11744 309 182 3 124 2048
mean-pack-ell 20 2048 6794 10730 3936 11506 11816 310 168 16 126 2048
summary.js 22 2048 10734 11663 929 12485 12909 424 207 94 123 2048
generateData.js 1 2048 0 993 993 1914 2228 314 108 89 117 2048
createDat.js 2 2048 1000 1513 513 2383 2722 339 112 90 137 2048
createDat.js 4 2048 1005 1560 555 2395 2743 348 115 97 136 2048
createDat.js 3 2048 1004 1562 558 2407 2806 399 149 89 161 2048
createDat.js 5 2048 1007 1905 898 2429 3108 679 115 95 469 2048
ellipsoids-openmp 7 2048 1519 4299 2780 2994 5362 2368 125 2050 193 2048
ellipsoids-openmp 8 2048 1521 4304 2783 2928 5355 2427 128 2117 182 2048
ellipsoids-openmp 6 2048 1516 4306 2790 2996 5392 2396 109 2106 181 2048
ellipsoids-openmp 12 2048 1573 4307 2734 3024 5405 2381 109 2087 185 2048
ellipsoids-openmp 9 2048 1581 6049 4468 5058 7262 2204 116 1914 174 2048
ellipsoids-openmp 11 2048 1579 6064 4485 5018 7235 2217 121 1917 179 2048
ellipsoids-openmp 14 2048 1575 6305 4730 5036 7381 2345 128 2009 208 2048
ellipsoids-openmp 10 2048 1579 6313 4734 5042 7397 2355 124 2007 224 2048
ellipsoids-openmp 13 2048 1574 6315 4741 5092 7499 2407 117 2087 203 2048
mean-pack-ell 18 2048 4311 8971 4660 9753 10042 289 164 2 123 2048
mean-pack-ell 19 2048 6324 8973 2649 9773 10069 296 171 2 123 2048
mean-pack-ell 20 2048 6326 8975 2649 9796 10103 307 169 2 136 2048
ellipsoids-openmp 16 2048 1913 11587 9674 10512 12825 2313 114 1990 209 2048
ellipsoids-openmp 17 2048 1915 11638 9723 10526 12853 2327 128 1994 205 2048
ellipsoids-openmp 15 2048 1912 11686 9774 10510 12883 2373 117 2072 184 2048
mean-pack-ell 21 2048 11695 13292 1597 14192 14465 273 162 2 109 2048
summary.js 22 2048 13298 15027 1729 15887 16220 333 118 90 125 2048
generateData.js 1 2048 0 957 957 1484 1820 336 113 91 132 2048
createDat.js 3 2048 968 1517 549 2371 2701 330 112 89 129 2048
createDat.js 2 2048 964 2893 1929 3334 3679 345 133 88 124 2048
createDat.js 5 2048 972 2896 1924 3382 3729 347 118 96 133 2048
createDat.js 4 2048 971 2898 1927 3389 3785 396 146 98 152 2048
ellipsoids-openmp 11 2048 1528 4105 2577 2964 5243 2279 127 1957 195 2048
ellipsoids-openmp 9 2048 1537 4106 2569 3030 5304 2274 122 1940 212 2048
ellipsoids-openmp 10 2048 1527 4107 2580 3060 5329 2269 152 1917 200 2048
ellipsoids-openmp 15 2048 2912 8729 5817 7365 9765 2400 116 2075 209 2048
ellipsoids-openmp 13 2048 2920 11084 8164 9481 11918 2437 113 2114 210 2048
ellipsoids-openmp 12 2048 2918 11086 8168 9479 11965 2486 131 2144 211 2048
mean-pack-ell 19 2048 4110 16102 11992 16848 17146 298 173 2 123 2048
ellipsoids-openmp 17 2048 2917 16510 13593 15337 17629 2292 110 1963 219 2048
ellipsoids-openmp 16 2048 2914 16512 13598 15404 17664 2260 117 1957 186 2048
ellipsoids-openmp 8 2048 2909 16580 13671 15406 17790 2384 115 2059 210 2048
ellipsoids-openmp 14 2048 2920 16616 13696 15381 17848 2467 112 2139 216 2048
ellipsoids-openmp 6 2048 2908 16673 13765 15385 17857 2472 126 2142 204 2048
mean-pack-ell 21 2048 16521 17329 808 17889 18191 302 174 2 126 2048
mean-pack-ell 20 2048 16624 18253 1629 19038 19337 299 165 2 132 2048
ellipsoids-openmp 7 2048 2909 24776 21867 23499 25951 2452 121 2135 196 2048
mean-pack-ell 18 2048 24783 25531 748 26204 26493 289 169 3 117 2048
summary.js 22 2048 25538 26238 700 26956 27367 411 170 93 148 2048
generateData.js 1 2560 0 2734 2734 3068 3566 498 262 95 141 2560
createDat.js 4 2560 2743 3318 575 4193 4526 333 115 91 127 2560
createDat.js 2 2560 2741 4667 1926 4960 5454 494 253 94 147 2560
createDat.js 5 2560 2746 4670 1924 5216 5707 491 230 94 167 2560
createDat.js 3 2560 2743 4671 1928 5292 5794 502 245 90 167 2560
ellipsoids-openmp 13 2560 3325 5697 2372 4767 6816 2049 114 1732 203 2560
ellipsoids-openmp 12 2560 3324 6315 2991 5283 7368 2085 208 1678 199 2560
ellipsoids-openmp 14 2560 3326 6340 3014 5303 7526 2223 288 1732 203 2560
ellipsoids-openmp 6 2560 4682 6816 2134 6099 8016 1917 116 1638 163 2560
ellipsoids-openmp 8 2560 4684 6818 2134 6087 8005 1918 115 1612 191 2560
ellipsoids-openmp 7 2560 4684 6881 2197 6111 8106 1995 109 1670 216 2560
mean-pack-ell 20 2560 6347 7134 787 8011 8322 311 174 17 120 2560
mean-pack-ell 18 2560 6886 7640 754 8325 8670 345 202 17 126 2560
ellipsoids-openmp 16 2560 4685 7643 2958 6600 8677 2077 217 1663 197 2560
ellipsoids-openmp 10 2560 4692 7644 2952 6625 8707 2082 262 1607 213 2560
ellipsoids-openmp 9 2560 4692 7645 2953 6621 8696 2075 202 1685 188 2560
ellipsoids-openmp 15 2560 4685 7646 2961 6635 8761 2126 259 1654 213 2560
ellipsoids-openmp 11 2560 4692 7647 2955 6687 8865 2178 291 1687 200 2560
ellipsoids-openmp 17 2560 4685 7648 2963 6643 8847 2204 283 1614 307 2560
mean-pack-ell 19 2560 7657 8253 596 9041 9358 317 166 18 133 2560
mean-pack-ell 21 2560 7659 8254 595 9090 9397 307 171 19 117 2560
summary.js 22 2560 8262 8791 529 9694 10062 368 144 97 127 2560
generateData.js 1 2560 0 697 697 1619 1957 338 119 90 129 2560
createDat.js 2 2560 704 1435 731 2137 2476 339 114 88 137 2560
createDat.js 3 2560 705 1437 732 2108 2459 351 114 95 142 2560
createDat.js 4 2560 709 1439 730 2103 2441 338 112 96 130 2560
createDat.js 5 2560 710 1440 730 2103 2446 343 130 95 118 2560
ellipsoids-openmp 11 2560 1455 3557 2102 2821 4740 1919 118 1594 207 2560
ellipsoids-openmp 16 2560 1467 3577 2110 2886 4787 1901 116 1553 232 2560
ellipsoids-openmp 10 2560 1454 3584 2130 2847 4760 1913 128 1600 185 2560
ellipsoids-openmp 9 2560 1456 3586 2130 2861 4779 1918 122 1606 190 2560
ellipsoids-openmp 17 2560 1468 3592 2124 2836 4759 1923 110 1605 208 2560
ellipsoids-openmp 15 2560 1458 3593 2135 2840 4774 1934 136 1597 201 2560
ellipsoids-openmp 7 2560 1450 3600 2150 2845 4805 1960 117 1646 197 2560
ellipsoids-openmp 12 2560 1456 3610 2154 2887 4843 1956 112 1634 210 2560
ellipsoids-openmp 6 2560 1449 3612 2163 2923 4882 1959 116 1640 203 2560
ellipsoids-openmp 14 2560 1458 3634 2176 2855 4834 1979 134 1661 184 2560
ellipsoids-openmp 13 2560 1457 3677 2220 2842 4867 2025 112 1706 207 2560
ellipsoids-openmp 8 2560 1454 3702 2248 2888 4934 2046 117 1647 282 2560
mean-pack-ell 19 2560 3596 4118 522 5044 5331 287 165 2 120 2560
mean-pack-ell 21 2560 3604 4119 515 4989 5300 311 169 18 124 2560
mean-pack-ell 20 2560 3681 4181 500 5072 5381 309 163 18 128 2560
mean-pack-ell 18 2560 3709 4240 531 5193 5503 310 169 4 137 2560
summary.js 22 2560 4243 4820 577 5685 6071 386 159 93 134 2560
generateData.js 1 2560 0 633 633 1485 1818 333 116 94 123 2560
createDat.js 2 2560 641 1188 547 2104 2437 333 117 88 128 2560
createDat.js 3 2560 642 1190 548 2043 2373 330 107 98 125 2560
createDat.js 4 2560 646 1209 563 2099 2440 341 119 91 131 2560
createDat.js 5 2560 647 1216 569 2044 2395 351 121 98 132 2560
ellipsoids-openmp 11 2560 1217 3321 2104 2646 4554 1908 117 1591 200 2560
ellipsoids-openmp 9 2560 1218 3329 2111 2642 4505 1863 110 1555 198 2560
ellipsoids-openmp 10 2560 1217 3340 2123 2661 4548 1887 116 1601 170 2560
ellipsoids-openmp 6 2560 1205 3344 2139 2597 4535 1938 106 1636 196 2560
ellipsoids-openmp 13 2560 1226 3373 2147 2681 4644 1963 113 1642 208 2560
ellipsoids-openmp 12 2560 1225 3624 2399 2657 4647 1990 110 1679 201 2560
ellipsoids-openmp 7 2560 1206 3625 2419 2647 4639 1992 115 1688 189 2560
ellipsoids-openmp 8 2560 1207 3626 2419 2610 4704 2094 147 1743 204 2560
ellipsoids-openmp 15 2560 1231 3629 2398 2913 4747 1834 111 1533 190 2560
ellipsoids-openmp 17 2560 1233 3630 2397 2932 4758 1826 111 1540 175 2560
ellipsoids-openmp 16 2560 1232 3665 2433 2967 4886 1919 115 1600 204 2560
ellipsoids-openmp 14 2560 1228 3804 2576 2932 4993 2061 112 1761 188 2560
mean-pack-ell 19 2560 3342 4175 833 5041 5363 322 163 17 142 2560
mean-pack-ell 21 2560 3670 4244 574 5099 5430 331 194 17 120 2560
mean-pack-ell 18 2560 3636 4254 618 5120 5467 347 200 17 130 2560
mean-pack-ell 20 2560 3809 4327 518 5223 5530 307 162 18 127 2560
summary.js 22 2560 4333 4855 522 5722 6056 334 124 96 114 2560
generateData.js 1 2560 0 1817 1817 2503 2847 344 107 92 145 2560
createDat.js 2 2560 1822 2429 607 3216 3570 354 113 98 143 2560
createDat.js 3 2560 1822 2431 609 3201 3564 363 115 93 155 2560
createDat.js 4 2560 1823 2432 609 3218 3569 351 120 94 137 2560
createDat.js 5 2560 1827 2434 607 3227 3576 349 117 97 135 2560
ellipsoids-openmp 6 2560 2448 4571 2123 3794 5727 1933 111 1620 202 2560
ellipsoids-openmp 7 2560 2451 4572 2121 3794 5738 1944 118 1643 183 2560
ellipsoids-openmp 9 2560 2452 4573 2121 3820 5758 1938 110 1635 193 2560
ellipsoids-openmp 14 2560 2453 4576 2123 3843 5779 1936 107 1615 214 2560
ellipsoids-openmp 8 2560 2451 4577 2126 3822 5757 1935 116 1646 173 2560
ellipsoids-openmp 10 2560 2452 4589 2137 3845 5775 1930 122 1622 186 2560
ellipsoids-openmp 15 2560 2461 6658 4197 5939 7841 1902 119 1616 167 2560
ellipsoids-openmp 11 2560 2452 6661 4209 5902 7840 1938 128 1614 196 2560
ellipsoids-openmp 12 2560 2453 6667 4214 5977 7874 1897 114 1614 169 2560
ellipsoids-openmp 13 2560 2453 6677 4224 5960 7855 1895 121 1562 212 2560
ellipsoids-openmp 17 2560 2464 6678 4214 5950 7893 1943 122 1631 190 2560
mean-pack-ell 18 2560 4583 7212 2629 8003 8287 284 169 2 113 2560
mean-pack-ell 19 2560 6669 7213 544 8040 8343 303 173 2 128 2560
ellipsoids-openmp 16 2560 2461 8706 6245 7926 9869 1943 111 1625 207 2560
mean-pack-ell 20 2560 6681 9393 2712 10091 10454 363 243 2 118 2560
mean-pack-ell 21 2560 8712 10620 1908 11374 11661 287 159 3 125 2560
summary.js 22 2560 10626 11252 626 12013 12363 350 123 92 135 2560
generateData.js 1 2560 0 985 985 1276 1602 326 111 91 124 2560
createDat.js 5 2560 996 2827 1831 3232 3575 343 114 91 138 2560
ellipsoids-openmp 15 2560 2833 4939 2106 4038 5946 1908 115 1587 206 2560
createDat.js 3 2560 993 5700 4707 6213 6560 347 123 91 133 2560
createDat.js 2 2560 991 5702 4711 6279 6624 345 125 88 132 2560
ellipsoids-openmp 17 2560 2837 6111 3274 5195 7100 1905 116 1621 168 2560
createDat.js 4 2560 995 6724 5729 7241 7628 387 150 89 148 2560
ellipsoids-openmp 16 2560 2834 7142 4308 6080 8106 2026 153 1640 233 2560
ellipsoids-openmp 9 2560 5715 9212 3497 8283 10209 1926 114 1637 175 2560
ellipsoids-openmp 12 2560 6728 9389 2661 8299 10357 2058 125 1713 220 2560
ellipsoids-openmp 14 2560 6731 13702 6971 12197 14217 2020 117 1681 222 2560
mean-pack-ell 21 2560 7148 15133 7985 15501 15811 310 185 3 122 2560
ellipsoids-openmp 13 2560 6728 16056 9328 14913 16927 2014 128 1683 203 2560
mean-pack-ell 20 2560 16062 20165 4103 20320 20896 576 458 2 116 2560
ellipsoids-openmp 6 2560 5715 27344 21629 26063 27981 1918 111 1631 176 2560
ellipsoids-openmp 8 2560 5720 27346 21626 26064 28040 1976 123 1656 197 2560
ellipsoids-openmp 10 2560 5711 27347 21636 26094 28097 2003 122 1686 195 2560
ellipsoids-openmp 11 2560 5714 27348 21634 26094 28078 1984 123 1644 217 2560
ellipsoids-openmp 7 2560 5718 27349 21631 26071 28136 2065 119 1607 339 2560
mean-pack-ell 18 2560 27362 27945 583 28505 28834 329 204 2 123 2560
mean-pack-ell 19 2560 27359 27946 587 28526 28837 311 187 3 121 2560
summary.js 22 2560 27952 28559 607 29110 29453 343 120 93 130 2560
generateData.js 1 3008 0 2971 2971 3245 3720 475 237 94 144 3008
createDat.js 4 3008 2982 3793 811 4210 4573 363 114 92 157 3008
createDat.js 3 3008 2980 4289 1309 4757 5224 467 217 92 158 3008
createDat.js 5 3008 2984 4907 1923 5501 5815 314 111 88 115 3008
ellipsoids-openmp 13 3008 3805 5727 1922 5019 6682 1663 123 1344 196 3008
ellipsoids-openmp 14 3008 3806 6417 2611 5495 7348 1853 212 1429 212 3008
ellipsoids-openmp 12 3008 3802 6488 2686 5477 7389 1912 261 1449 202 3008
createDat.js 2 3008 2978 6881 3903 7416 7760 344 116 97 131 3008
ellipsoids-openmp 15 3008 4914 6882 1968 6127 7876 1749 111 1437 201 3008
ellipsoids-openmp 16 3008 4922 7406 2484 6634 8383 1749 206 1366 177 3008
ellipsoids-openmp 17 3008 4923 7455 2532 6568 8418 1850 220 1416 214 3008
mean-pack-ell 20 3008 6495 7721 1226 8237 8722 485 339 19 127 3008
mean-pack-ell 21 3008 7461 7977 516 8645 8950 305 168 17 120 3008
ellipsoids-openmp 11 3008 4295 8392 4097 7474 9136 1662 110 1369 183 3008
ellipsoids-openmp 10 3008 4293 8394 4101 7565 9240 1675 115 1356 204 3008
ellipsoids-openmp 7 3008 6897 8901 2004 8078 9797 1719 117 1424 178 3008
ellipsoids-openmp 6 3008 6897 8902 2005 8014 9761 1747 112 1466 169 3008
ellipsoids-openmp 9 3008 4297 9417 5120 8515 10175 1660 117 1372 171 3008
mean-pack-ell 19 3008 9423 9903 480 10551 10858 307 159 18 130 3008
ellipsoids-openmp 8 3008 6900 9950 3050 9152 10938 1786 116 1443 227 3008
mean-pack-ell 18 3008 9955 10542 587 11108 11409 301 169 2 130 3008
summary.js 22 3008 10547 11238 691 11760 12130 370 130 101 139 3008
generateData.js 1 3008 0 895 895 1546 1871 325 112 89 124 3008
createDat.js 4 3008 906 1406 500 2048 2388 340 111 87 142 3008
createDat.js 2 3008 901 1428 527 2037 2390 353 123 95 135 3008
createDat.js 5 3008 907 1473 566 2121 2485 364 148 93 123 3008
createDat.js 3 3008 904 1486 582 1996 2393 397 115 89 193 3008
ellipsoids-openmp 12 3008 1412 3445 2033 2557 4197 1640 109 1320 211 3008
ellipsoids-openmp 13 3008 1413 3447 2034 2477 4193 1716 127 1399 190 3008
ellipsoids-openmp 8 3008 1441 3453 2012 2605 4276 1671 113 1361 197 3008
ellipsoids-openmp 6 3008 1438 3454 2016 2615 4317 1702 114 1397 191 3008
ellipsoids-openmp 11 3008 1495 3456 1961 2664 4320 1656 106 1336 214 3008
